ICD9,ICD9_Desc,ICD10,ICD10_Desc,APPROX,NOMAP,COMBO,SCENARIO,CHOICE,OBSOLETE
966.4,Pois-anti-parkinson drug,T42.8X1A,"Poisn by antiparkns drug/centr musc-tone depr, acc, init",1,0,0,0,0,0
966.4,Pois-anti-parkinson drug,T42.8X2A,"Poisn by antiparkns drug/centr musc-tone depr, slf-hrm, init",1,0,0,0,0,0
966.4,Pois-anti-parkinson drug,T42.8X3A,"Poisn by antiparkns drug/centr musc-tone depr, assault, init",1,0,0,0,0,0
966.4,Pois-anti-parkinson drug,T42.8X4A,"Poisn by antiparkns drug/centr musc-tone depr, undet, init",1,0,0,0,0,0
967.0,Poisoning-barbiturates,T42.3X1A,"Poisoning by barbiturates, accidental (unintentional), init",1,0,0,0,0,0
967.0,Poisoning-barbiturates,T42.3X2A,"Poisoning by barbiturates, intentional self-harm, init",1,0,0,0,0,0
967.0,Poisoning-barbiturates,T42.3X3A,"Poisoning by barbiturates, assault, initial encounter",1,0,0,0,0,0
967.0,Poisoning-barbiturates,T42.3X4A,"Poisoning by barbiturates, undetermined, initial encounter",1,0,0,0,0,0
967.1,Poisoning-chloral hydrat,T42.6X1A,"Poisoning by oth antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.2,Poisoning-paraldehyde,T42.6X1A,"Poisoning by oth antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.3,Poisoning-bromine compnd,T42.6X1A,"Poisoning by oth antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.4,Poisoning-methaqualone,T42.6X1A,"Poisoning by oth antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.5,Poisoning-glutethimide,T42.6X1A,"Poisoning by oth antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.6,Poison-mix sedative NEC,T42.6X1A,"Poisoning by oth antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.8,Pois-sedative/hypnot NEC,T42.6X1A,"Poisoning by oth antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.8,Pois-sedative/hypnot NEC,T42.6X2A,"Poisn by oth antieplptc and sed-hypntc drugs, slf-hrm, init",1,0,0,0,0,0
967.8,Pois-sedative/hypnot NEC,T42.6X3A,"Poisn by oth antieplptc and sed-hypntc drugs, assault, init",1,0,0,0,0,0
967.8,Pois-sedative/hypnot NEC,T42.6X4A,"Poisn by oth antieplptc and sed-hypntc drugs, undet, init",1,0,0,0,0,0
967.9,Pois-sedative/hypnot NOS,T42.71XA,"Poisn by unsp antieplptc and sed-hypntc drugs, acc, init",1,0,0,0,0,0
967.9,Pois-sedative/hypnot NOS,T42.72XA,"Poisn by unsp antieplptc and sed-hypntc drugs, slf-hrm, init",1,0,0,0,0,0
967.9,Pois-sedative/hypnot NOS,T42.73XA,"Poisn by unsp antieplptc and sed-hypntc drugs, assault, init",1,0,0,0,0,0
967.9,Pois-sedative/hypnot NOS,T42.74XA,"Poisn by unsp antieplptc and sed-hypntc drugs, undet, init",1,0,0,0,0,0
968.0,Pois-cns muscle depress,T42.8X1A,"Poisn by antiparkns drug/centr musc-tone depr, acc, init",1,0,0,0,0,0
968.0,Pois-cns muscle depress,T42.8X2A,"Poisn by antiparkns drug/centr musc-tone depr, slf-hrm, init",1,0,0,0,0,0
968.0,Pois-cns muscle depress,T42.8X3A,"Poisn by antiparkns drug/centr musc-tone depr, assault, init",1,0,0,0,0,0
968.0,Pois-cns muscle depress,T42.8X4A,"Poisn by antiparkns drug/centr musc-tone depr, undet, init",1,0,0,0,0,0
968.1,Poisoning-halothane,T41.0X1A,"Poisoning by inhaled anesthetics, accidental, init",1,0,0,0,0,0
968.2,Poison-gas anesthet NEC,T41.0X1A,"Poisoning by inhaled anesthetics, accidental, init",1,0,0,0,0,0
968.2,Poison-gas anesthet NEC,T41.0X2A,"Poisoning by inhaled anesthetics, self-harm, init",1,0,0,0,0,0
968.2,Poison-gas anesthet NEC,T41.0X3A,"Poisoning by inhaled anesthetics, assault, initial encounter",1,0,0,0,0,0
968.2,Poison-gas anesthet NEC,T41.0X4A,"Poisoning by inhaled anesthetics, undetermined, init encntr",1,0,0,0,0,0
968.3,Poison-intraven anesthet,T41.1X1A,"Poisoning by intravenous anesthetics, accidental, init",1,0,0,0,0,0
968.3,Poison-intraven anesthet,T41.1X2A,"Poisoning by intravenous anesthetics, self-harm, init",1,0,0,0,0,0
968.3,Poison-intraven anesthet,T41.1X3A,"Poisoning by intravenous anesthetics, assault, init encntr",1,0,0,0,0,0
968.3,Poison-intraven anesthet,T41.1X4A,"Poisoning by intravenous anesthetics, undetermined, init",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.201A,"Poisoning by unsp general anesthetics, accidental, init",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.202A,"Poisoning by unsp general anesthetics, self-harm, init",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.203A,"Poisoning by unsp general anesthetics, assault, init encntr",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.204A,"Poisoning by unsp general anesthetics, undetermined, init",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.291A,"Poisoning by oth general anesthetics, accidental, init",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.292A,"Poisoning by oth general anesthetics, self-harm, init",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.293A,"Poisoning by other general anesthetics, assault, init encntr",1,0,0,0,0,0
968.4,Pois-gen anesth NEC/NOS,T41.294A,"Poisoning by oth general anesthetics, undetermined, init",1,0,0,0,0,0
968.5,Surfce-topic/infilt anes,T41.3X1A,"Poisoning by local anesthetics, accidental, init",1,0,0,0,0,0
968.6,Pois-nerve/plex-blk anes,T41.3X1A,"Poisoning by local anesthetics, accidental, init",1,0,0,0,0,0
968.7,Poison-spinal anesthetic,T41.3X1A,"Poisoning by local anesthetics, accidental, init",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.3X1A,"Poisoning by local anesthetics, accidental, init",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.3X2A,"Poisoning by local anesthetics, intentional self-harm, init",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.3X3A,"Poisoning by local anesthetics, assault, initial encounter",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.3X4A,"Poisoning by local anesthetics, undetermined, init encntr",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.41XA,"Poisoning by unsp anesthetic, accidental, init",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.42XA,"Poisoning by unsp anesthetic, intentional self-harm, init",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.43XA,"Poisoning by unspecified anesthetic, assault, init encntr",1,0,0,0,0,0
968.9,Pois-local anest NEC/NOS,T41.44XA,"Poisoning by unsp anesthetic, undetermined, init encntr",1,0,0,0,0,0
969.00,Poison-antidepresnt NOS,T43.201A,"Poisoning by unsp antidepressants, accidental, init",1,0,0,0,0,0
969.00,Poison-antidepresnt NOS,T43.202A,"Poisoning by unsp antidepressants, self-harm, init",1,0,0,0,0,0
969.00,Poison-antidepresnt NOS,T43.203A,"Poisoning by unsp antidepressants, assault, init encntr",1,0,0,0,0,0
969.00,Poison-antidepresnt NOS,T43.204A,"Poisoning by unsp antidepressants, undetermined, init encntr",1,0,0,0,0,0
969.01,Pois monoamine oxidase,T43.1X1A,"Poisoning by MAO inhib antidepressants, accidental, init",1,0,0,0,0,0
969.01,Pois monoamine oxidase,T43.1X2A,"Poisoning by MAO inhib antidepressants, self-harm, init",1,0,0,0,0,0
969.01,Pois monoamine oxidase,T43.1X3A,"Poisoning by MAO inhib antidepressants, assault, init",1,0,0,0,0,0
969.01,Pois monoamine oxidase,T43.1X4A,"Poisoning by MAO inhib antidepressants, undetermined, init",1,0,0,0,0,0
969.02,Pois serotn/norepinephrn,T43.211A,"Poisn by slctv seroton/norepineph reup inhibtr, acc, init",1,0,0,0,0,0
969.02,Pois serotn/norepinephrn,T43.212A,"Poisn by slctv seroton/norepineph reup inhibtr,slf-hrm, init",1,0,0,0,0,0
969.02,Pois serotn/norepinephrn,T43.213A,"Poisn by slctv seroton/norepineph reup inhibtr, asslt, init",1,0,0,0,0,0
969.02,Pois serotn/norepinephrn,T43.214A,"Poisn by slctv seroton/norepineph reup inhibtr, undet, init",1,0,0,0,0,0
969.03,Pois serotinin reuptake,T43.221A,"Poisn by selective serotonin reuptake inhibtr, acc, init",1,0,0,0,0,0
969.03,Pois serotinin reuptake,T43.222A,"Poisn by slctv serotonin reuptake inhibtr, self-harm, init",1,0,0,0,0,0
969.03,Pois serotinin reuptake,T43.223A,"Poisn by selective serotonin reuptake inhibtr, assault, init",1,0,0,0,0,0
969.03,Pois serotinin reuptake,T43.224A,"Poisn by selective serotonin reuptake inhibtr, undet, init",1,0,0,0,0,0
969.04,Pois tetracyclc andepres,T43.021A,"Poisoning by tetracyclic antidepressants, accidental, init",1,0,0,0,0,0
969.04,Pois tetracyclc andepres,T43.022A,"Poisoning by tetracyclic antidepressants, self-harm, init",1,0,0,0,0,0
969.04,Pois tetracyclc andepres,T43.023A,"Poisoning by tetracyclic antidepressants, assault, init",1,0,0,0,0,0
969.04,Pois tetracyclc andepres,T43.024A,"Poisoning by tetracyclic antidepressants, undetermined, init",1,0,0,0,0,0
969.05,Pois tricyclc antidepres,T43.011A,"Poisoning by tricyclic antidepressants, accidental, init",1,0,0,0,0,0
969.05,Pois tricyclc antidepres,T43.012A,"Poisoning by tricyclic antidepressants, self-harm, init",1,0,0,0,0,0
969.05,Pois tricyclc antidepres,T43.013A,"Poisoning by tricyclic antidepressants, assault, init encntr",1,0,0,0,0,0
969.05,Pois tricyclc antidepres,T43.014A,"Poisoning by tricyclic antidepressants, undetermined, init",1,0,0,0,0,0
969.09,Pois antidepressants NEC,T43.291A,"Poisoning by oth antidepressants, accidental, init",1,0,0,0,0,0
969.09,Pois antidepressants NEC,T43.292A,"Poisoning by oth antidepressants, self-harm, init",1,0,0,0,0,0
969.09,Pois antidepressants NEC,T43.293A,"Poisoning by other antidepressants, assault, init encntr",1,0,0,0,0,0
969.09,Pois antidepressants NEC,T43.294A,"Poisoning by oth antidepressants, undetermined, init encntr",1,0,0,0,0,0
969.1,Pois-phenothiazine tranq,T43.3X1A,"Poisoning by phenothiaz antipsychot/neurolept, acc, init",1,0,0,0,0,0
969.1,Pois-phenothiazine tranq,T43.3X2A,"Poisn by phenothiaz antipsychot/neurolept, self-harm, init",1,0,0,0,0,0
969.1,Pois-phenothiazine tranq,T43.3X3A,"Poisoning by phenothiaz antipsychot/neurolept, assault, init",1,0,0,0,0,0
969.1,Pois-phenothiazine tranq,T43.3X4A,"Poisoning by phenothiaz antipsychot/neurolept, undet, init",1,0,0,0,0,0
969.2,Pois-butyrophenone tranq,T43.4X1A,"Poisoning by butyrophen/thiothixen neuroleptc, acc, init",1,0,0,0,0,0
969.2,Pois-butyrophenone tranq,T43.4X2A,"Poisn by butyrophen/thiothixen neuroleptc, self-harm, init",1,0,0,0,0,0
969.2,Pois-butyrophenone tranq,T43.4X3A,"Poisoning by butyrophen/thiothixen neuroleptc, assault, init",1,0,0,0,0,0
969.2,Pois-butyrophenone tranq,T43.4X4A,"Poisoning by butyrophen/thiothixen neuroleptc, undet, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.501A,"Poisoning by unsp antipsychot/neurolept, accidental, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.502A,"Poisoning by unsp antipsychot/neurolept, self-harm, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.503A,"Poisoning by unsp antipsychot/neurolept, assault, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.504A,"Poisoning by unsp antipsychot/neurolept, undetermined, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.591A,"Poisoning by oth antipsychot/neurolept, accidental, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.592A,"Poisoning by oth antipsychot/neurolept, self-harm, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.593A,"Poisoning by oth antipsychot/neurolept, assault, init",1,0,0,0,0,0
969.3,Poison-antipsychotic NEC,T43.594A,"Poisoning by oth antipsychot/neurolept, undetermined, init",1,0,0,0,0,0
969.4,Pois-benzodiazepine tran,T42.4X1A,"Poisoning by benzodiazepines, accidental, init",1,0,0,0,0,0
969.4,Pois-benzodiazepine tran,T42.4X2A,"Poisoning by benzodiazepines, intentional self-harm, init",1,0,0,0,0,0
969.4,Pois-benzodiazepine tran,T42.4X3A,"Poisoning by benzodiazepines, assault, initial encounter",1,0,0,0,0,0
969.4,Pois-benzodiazepine tran,T42.4X4A,"Poisoning by benzodiazepines, undetermined, init encntr",1,0,0,0,0,0
969.5,Poison-tranquilizer NEC,T43.591A,"Poisoning by oth antipsychot/neurolept, accidental, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.7X1A,"Poisoning by cannabis (derivatives), accidental, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.7X2A,"Poisoning by cannabis (derivatives), self-harm, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.7X3A,"Poisoning by cannabis (derivatives), assault, init encntr",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.7X4A,"Poisoning by cannabis (derivatives), undetermined, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.8X2A,"Poisoning by lysergide, intentional self-harm, init encntr",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.8X3A,"Poisoning by lysergide [LSD], assault, initial encounter",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.8X4A,"Poisoning by lysergide, undetermined, initial encounter",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.901A,"Poisoning by unsp psychodyslept, accidental, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.902A,"Poisoning by unsp psychodysleptics, self-harm, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.903A,"Poisoning by unsp psychodysleptics, assault, init encntr",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.904A,"Poisoning by unsp psychodysleptics, undetermined, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.991A,"Poisoning by oth psychodyslept, accidental, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.992A,"Poisoning by oth psychodysleptics, self-harm, init",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.993A,"Poisoning by other psychodysleptics, assault, init encntr",1,0,0,0,0,0
969.6,Poisoning-hallucinogens,T40.994A,"Poisoning by oth psychodysleptics, undetermined, init encntr",1,0,0,0,0,0
969.70,Pois psychostimulant NOS,T43.601A,"Poisoning by unsp psychostim, accidental, init",1,0,0,0,0,0
969.70,Pois psychostimulant NOS,T43.602A,"Poisoning by unsp psychostimulants, self-harm, init",1,0,0,0,0,0
969.70,Pois psychostimulant NOS,T43.603A,"Poisoning by unsp psychostimulants, assault, init encntr",1,0,0,0,0,0
969.70,Pois psychostimulant NOS,T43.604A,"Poisoning by unsp psychostimulants, undetermined, init",1,0,0,0,0,0
969.71,Poisoning by caffeine,T43.611A,"Poisoning by caffeine, accidental (unintentional), init",1,0,0,0,0,0
969.71,Poisoning by caffeine,T43.612A,"Poisoning by caffeine, intentional self-harm, init encntr",1,0,0,0,0,0
969.71,Poisoning by caffeine,T43.613A,"Poisoning by caffeine, assault, initial encounter",1,0,0,0,0,0
969.71,Poisoning by caffeine,T43.614A,"Poisoning by caffeine, undetermined, initial encounter",1,0,0,0,0,0
969.72,Poisoning by amphetamine,T43.621A,"Poisoning by amphetamines, accidental (unintentional), init",1,0,0,0,0,0
969.72,Poisoning by amphetamine,T43.622A,"Poisoning by amphetamines, intentional self-harm, init",1,0,0,0,0,0
969.72,Poisoning by amphetamine,T43.623A,"Poisoning by amphetamines, assault, initial encounter",1,0,0,0,0,0
969.72,Poisoning by amphetamine,T43.624A,"Poisoning by amphetamines, undetermined, initial encounter",1,0,0,0,0,0
969.73,Poison by methylphendate,T43.631A,"Poisoning by methylphenidate, accidental, init",1,0,0,0,0,0
969.73,Poison by methylphendate,T43.632A,"Poisoning by methylphenidate, intentional self-harm, init",1,0,0,0,0,0
969.73,Poison by methylphendate,T43.633A,"Poisoning by methylphenidate, assault, initial encounter",1,0,0,0,0,0
969.73,Poison by methylphendate,T43.634A,"Poisoning by methylphenidate, undetermined, init encntr",1,0,0,0,0,0
969.79,Poison by psychostim NEC,T43.691A,"Poisoning by oth psychostim, accidental, init",1,0,0,0,0,0
969.79,Poison by psychostim NEC,T43.692A,"Poisoning by oth psychostimulants, self-harm, init",1,0,0,0,0,0
969.79,Poison by psychostim NEC,T43.693A,"Poisoning by other psychostimulants, assault, init encntr",1,0,0,0,0,0
969.79,Poison by psychostim NEC,T43.694A,"Poisoning by oth psychostimulants, undetermined, init encntr",1,0,0,0,0,0
969.8,Poison-psychotropic NEC,T43.8X1A,"Poisoning by oth psychotropic drugs, accidental, init",1,0,0,0,0,0
969.8,Poison-psychotropic NEC,T43.8X2A,"Poisoning by oth psychotropic drugs, self-harm, init",1,0,0,0,0,0
969.8,Poison-psychotropic NEC,T43.8X3A,"Poisoning by other psychotropic drugs, assault, init encntr",1,0,0,0,0,0
969.8,Poison-psychotropic NEC,T43.8X4A,"Poisoning by oth psychotropic drugs, undetermined, init",1,0,0,0,0,0
969.9,Poison-psychotropic NOS,T43.91XA,"Poisoning by unsp psychotropic drug, accidental, init",1,0,0,0,0,0
969.9,Poison-psychotropic NOS,T43.92XA,"Poisoning by unsp psychotropic drug, self-harm, init",1,0,0,0,0,0
969.9,Poison-psychotropic NOS,T43.93XA,"Poisoning by unsp psychotropic drug, assault, init encntr",1,0,0,0,0,0
969.9,Poison-psychotropic NOS,T43.94XA,"Poisoning by unsp psychotropic drug, undetermined, init",1,0,0,0,0,0
970.0,Poisoning-analeptics,T50.7X1A,"Poisn by analeptics and opioid receptor antag, acc, init",1,0,0,0,0,0
970.0,Poisoning-analeptics,T50.7X2A,"Poisn by analeptics and opioid receptor antag, slf-hrm, init",1,0,0,0,0,0
970.0,Poisoning-analeptics,T50.7X3A,"Poisn by analeptics and opioid receptor antag, assault, init",1,0,0,0,0,0
970.0,Poisoning-analeptics,T50.7X4A,"Poisn by analeptics and opioid receptor antag, undet, init",1,0,0,0,0,0
970.1,Poison-opiate antagonist,T50.7X1A,"Poisn by analeptics and opioid receptor antag, acc, init",1,0,0,0,0,0
970.1,Poison-opiate antagonist,T50.7X2A,"Poisn by analeptics and opioid receptor antag, slf-hrm, init",1,0,0,0,0,0
970.1,Poison-opiate antagonist,T50.7X3A,"Poisn by analeptics and opioid receptor antag, assault, init",1,0,0,0,0,0
970.1,Poison-opiate antagonist,T50.7X4A,"Poisn by analeptics and opioid receptor antag, undet, init",1,0,0,0,0,0
970.81,Poisoning by cocaine,T40.5X1A,"Poisoning by cocaine, accidental (unintentional), init",1,0,0,0,0,0
970.81,Poisoning by cocaine,T40.5X2A,"Poisoning by cocaine, intentional self-harm, init encntr",1,0,0,0,0,0
970.81,Poisoning by cocaine,T40.5X3A,"Poisoning by cocaine, assault, initial encounter",1,0,0,0,0,0
970.81,Poisoning by cocaine,T40.5X4A,"Poisoning by cocaine, undetermined, initial encounter",1,0,0,0,0,0
970.89,Poison-CNS stimulant NEC,T50.991A,"Poisoning by oth drug/meds/biol subst, accidental, init",1,0,0,0,0,0
970.9,Pois-cns stimulant NOS,T50.991A,"Poisoning by oth drug/meds/biol subst, accidental, init",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.0X1A,"Poisoning by anticholin agents, accidental, init",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.0X2A,"Poisoning by anticholinesterase agents, self-harm, init",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.0X3A,"Poisoning by anticholinesterase agents, assault, init encntr",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.0X4A,"Poisoning by anticholinesterase agents, undetermined, init",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.1X1A,"Poisoning by oth parasympath, accidental, init",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.1X2A,"Poisoning by oth parasympathomimetics, self-harm, init",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.1X3A,"Poisoning by oth parasympathomimetics, assault, init encntr",1,0,0,0,0,0
971.0,Pois-parasympathomimetic,T44.1X4A,"Poisoning by oth parasympathomimetics, undetermined, init",1,0,0,0,0,0
971.1,Pois-parasympatholytics,T44.3X1A,"Poisoning by oth parasympath and spasmolytics, acc, init",1,0,0,0,0,0
971.1,Pois-parasympatholytics,T44.3X2A,"Poisn by oth parasympath and spasmolytics, self-harm, init",1,0,0,0,0,0
971.1,Pois-parasympatholytics,T44.3X3A,"Poisoning by oth parasympath and spasmolytics, assault, init",1,0,0,0,0,0
971.1,Pois-parasympatholytics,T44.3X4A,"Poisoning by oth parasympath and spasmolytics, undet, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.4X1A,"Poisoning by predom alpha-adrenocpt agonists, acc, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.4X2A,"Poisn by predom alpha-adrenocpt agonists, self-harm, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.4X3A,"Poisoning by predom alpha-adrenocpt agonists, assault, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.4X4A,"Poisoning by predom alpha-adrenocpt agonists, undet, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.5X1A,"Poisoning by predom beta-adrenocpt agonists, acc, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.5X2A,"Poisoning by predom beta-adrenocpt agonists, self-harm, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.5X3A,"Poisoning by predom beta-adrenocpt agonists, assault, init",1,0,0,0,0,0
971.2,Poison-sympathomimetics,T44.5X4A,"Poisoning by predom beta-adrenocpt agonists, undet, init",1,0,0,0,0,0
971.3,Poisoning-sympatholytics,T44.6X1A,"Poisoning by alpha-adrenocpt antagonists, accidental, init",1,0,0,0,0,0
971.3,Poisoning-sympatholytics,T44.6X2A,"Poisoning by alpha-adrenocpt antagonists, self-harm, init",1,0,0,0,0,0
971.3,Poisoning-sympatholytics,T44.6X3A,"Poisoning by alpha-adrenoreceptor antagonists, assault, init",1,0,0,0,0,0
971.3,Poisoning-sympatholytics,T44.6X4A,"Poisoning by alpha-adrenocpt antagonists, undetermined, init",1,0,0,0,0,0
971.3,Poisoning-sympatholytics,T44.7X1A,"Poisoning by beta-adrenocpt antagonists, accidental, init",1,0,0,0,0,0
971.3,Poisoning-sympatholytics,T44.7X2A,"Poisoning by beta-adrenocpt antagonists, self-harm, init",1,0,0,0,0,0
971.3,Poisoning-sympatholytics,T44.7X3A,"Poisoning by beta-adrenoreceptor antagonists, assault, init",1,0,0,0,0,0
