ICD9,ICD9_Desc,Category,Category_Desc
887.5,"Amput arm, unil NOS-comp",S48,Traumatic amputation of shoulder and upper arm
887.6,"Amputation arm, bilat",S48,Traumatic amputation of shoulder and upper arm
887.7,"Amputat arm, bilat-compl",S48,Traumatic amputation of shoulder and upper arm
890.0,Open wound of hip/thigh,S71,Open wound of hip and thigh
890.1,Open wnd hip/thigh-compl,S71,Open wound of hip and thigh
890.2,Opn wnd hip/thigh w tend,S71,Open wound of hip and thigh
891.0,Open wnd knee/leg/ankle,S81,Open wound of knee and lower leg
891.1,Open wnd knee/leg-compl,S81,Open wound of knee and lower leg
891.2,Opn wnd knee/leg w tendn,S81,Open wound of knee and lower leg
892.0,Open wound of foot,S91,"Open wound of ankle, foot and toes"
892.1,Open wound foot-compl,S91,"Open wound of ankle, foot and toes"
892.2,Open wound foot w tendon,S91,"Open wound of ankle, foot and toes"
893.0,Open wound of toe,S91,"Open wound of ankle, foot and toes"
893.1,Open wound toe-compl,S91,"Open wound of ankle, foot and toes"
893.2,Open wound toe w tendon,S91,"Open wound of ankle, foot and toes"
894.0,Open wound of leg NEC,S71,Open wound of hip and thigh
894.1,Open wound leg NEC-compl,S71,Open wound of hip and thigh
894.2,Opn wnd leg NEC w tendon,S71,Open wound of hip and thigh
895.0,Amputation toe,S98,Traumatic amputation of ankle and foot
895.1,Amputation toe-complicat,S98,Traumatic amputation of ankle and foot
896.0,"Amputation foot, unilat",S98,Traumatic amputation of ankle and foot
896.1,"Amput foot, unilat-compl",S98,Traumatic amputation of ankle and foot
896.2,"Amputation foot, bilat",S98,Traumatic amputation of ankle and foot
896.3,"Amputat foot, bilat-comp",S98,Traumatic amputation of ankle and foot
897.0,"Amput below knee, unilat",S88,Traumatic amputation of lower leg
897.1,"Amputat bk, unilat-compl",S88,Traumatic amputation of lower leg
897.2,"Amput above knee, unilat",S78,Traumatic amputation of hip and thigh
897.3,"Amput abv kn, unil-compl",S78,Traumatic amputation of hip and thigh
897.4,"Amputat leg, unilat NOS",S78,Traumatic amputation of hip and thigh
897.5,"Amput leg, unil NOS-comp",S78,Traumatic amputation of hip and thigh
897.6,"Amputation leg, bilat",S88,Traumatic amputation of lower leg
897.7,"Amputat leg, bilat-compl",S88,Traumatic amputation of lower leg
900.00,Injur carotid artery NOS,S15,Injury of blood vessels at neck level
900.01,Inj common carotid arter,S15,Injury of blood vessels at neck level
900.02,Inj external carotid art,S15,Injury of blood vessels at neck level
900.03,Inj internal carotid art,S15,Injury of blood vessels at neck level
900.1,Inj internl jugular vein,S15,Injury of blood vessels at neck level
900.81,Inj extern jugular vein,S15,Injury of blood vessels at neck level
900.82,Inj mlt head/neck vessel,S15,Injury of blood vessels at neck level
900.89,Inj head/neck vessel NEC,S09,Other and unspecified injuries of head
900.9,Inj head/neck vessel NOS,S15,Injury of blood vessels at neck level
901.0,Injury thoracic aorta,S25,Injury of blood vessels of thorax
901.1,Inj innomin/subclav art,S25,Injury of blood vessels of thorax
901.2,Inj superior vena cava,S25,Injury of blood vessels of thorax
901.3,Inj innomin/subclav vein,S25,Injury of blood vessels of thorax
901.40,Inj pulmonary vessel NOS,S25,Injury of blood vessels of thorax
901.41,Injury pulmonary artery,S25,Injury of blood vessels of thorax
901.42,Injury pulmonary vein,S25,Injury of blood vessels of thorax
901.81,Inj intercostal art/vein,S25,Injury of blood vessels of thorax
901.82,Inj int mammary art/vein,S25,Injury of blood vessels of thorax
901.83,Inj mult thoracic vessel,S25,Injury of blood vessels of thorax
901.89,Inj thoracic vessel NEC,S25,Injury of blood vessels of thorax
901.9,Inj thoracic vessel NOS,S25,Injury of blood vessels of thorax
902.0,Injury abdominal aorta,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.10,Inj infer vena cava NOS,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.11,Injury hepatic veins,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.19,Inj infer vena cava NEC,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.20,Inj celiac/mesen art NOS,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.21,Injury gastric artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.22,Injury hepatic artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.23,Injury splenic artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.24,Injury celiac axis NEC,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.25,Inj super mesenteric art,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.26,Inj brnch sup mesent art,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.27,Inj infer mesenteric art,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.29,Inj mesenteric vess NEC,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.31,Inj superior mesent vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.32,Inj inferior mesent vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.33,Injury portal vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.34,Injury splenic vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.39,Inj port/splen vess NEC,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.40,Injury renal vessel NOS,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.41,Injury renal artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.42,Injury renal vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.49,Injury renal vessel NEC,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.50,Injury iliac vessel NOS,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.51,Inj hypogastric artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.52,Injury hypogastric vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.53,Injury iliac artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.54,Injury iliac vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.55,Injury uterine artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.56,Injury uterine vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.59,Injury iliac vessel NEC,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.81,Injury ovarian artery,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.82,Injury ovarian vein,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.87,Inj mult abd/pelv vessel,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.89,Inj abdominal vessel NEC,S35,"Inj blood vessels at abdomen, low back and pelvis level"
902.9,Inj abdominal vessel NOS,S35,"Inj blood vessels at abdomen, low back and pelvis level"
903.00,Inj axillary vessel NOS,S45,Injury of blood vessels at shoulder and upper arm level
903.01,Injury axillary artery,S45,Injury of blood vessels at shoulder and upper arm level
903.02,Injury axillary vein,S45,Injury of blood vessels at shoulder and upper arm level
903.1,Injury brachial vessels,S45,Injury of blood vessels at shoulder and upper arm level
903.2,Injury radial vessels,S55,Injury of blood vessels at forearm level
903.3,Injury ulnar vessels,S55,Injury of blood vessels at forearm level
903.4,Injury palmar artery,S65,Injury of blood vessels at wrist and hand level
903.5,Injury finger vessels,S65,Injury of blood vessels at wrist and hand level
903.8,Injury arm vessels NEC,S45,Injury of blood vessels at shoulder and upper arm level
903.9,Injury arm vessel NOS,S45,Injury of blood vessels at shoulder and upper arm level
904.0,Inj common femoral arter,S75,Injury of blood vessels at hip and thigh level
904.1,Inj superfic femoral art,S75,Injury of blood vessels at hip and thigh level
904.2,Injury femoral vein,S75,Injury of blood vessels at hip and thigh level
904.3,Injury saphenous vein,S75,Injury of blood vessels at hip and thigh level
904.40,Inj popliteal vessel NOS,S85,Injury of blood vessels at lower leg level
904.41,Injury popliteal artery,S85,Injury of blood vessels at lower leg level
904.42,Injury popliteal vein,S85,Injury of blood vessels at lower leg level
904.50,Injury tibial vessel NOS,S85,Injury of blood vessels at lower leg level
904.51,Inj anter tibial artery,S85,Injury of blood vessels at lower leg level
904.52,Inj anterior tibial vein,S85,Injury of blood vessels at lower leg level
904.53,Inj post tibial artery,S85,Injury of blood vessels at lower leg level
904.54,Inj post tibial vein,S85,Injury of blood vessels at lower leg level
904.6,Inj deep plantar vessel,S95,Injury of blood vessels at ankle and foot level
904.7,Injury leg vessels NEC,S75,Injury of blood vessels at hip and thigh level
904.8,Injury leg vessel NOS,S75,Injury of blood vessels at hip and thigh level
904.9,Blood vessel injury NOS,T14,Injury of unspecified body region
905.0,Late effec skull/face fx,S02,Fracture of skull and facial bones
905.1,Late eff spine/trunk fx,S12,Fracture of cervical vertebra and other parts of neck
905.2,Late effect arm fx,M84,Disorder of continuity of bone
905.3,Late eff femoral neck fx,M84,Disorder of continuity of bone
905.4,Late effect leg fx,M84,Disorder of continuity of bone
905.5,Late effect fracture NEC,M84,Disorder of continuity of bone
905.6,Late effect dislocation,S03,Dislocation and sprain of joints and ligaments of head
905.7,Late effec sprain/strain,S03,Dislocation and sprain of joints and ligaments of head
905.8,Late effec tendon injury,M67,Other disorders of synovium and tendon
905.9,Late eff traumat amputat,S48,Traumatic amputation of shoulder and upper arm
906.0,Lt eff opn wnd head/trnk,S01,Open wound of head
906.1,Late eff open wnd extrem,S41,Open wound of shoulder and upper arm
906.2,Late eff superficial inj,S00,Superficial injury of head
906.3,Late effect of contusion,S00,Superficial injury of head
906.4,Late effect of crushing,S07,Crushing injury of head
906.5,Late eff head/neck burn,T20,"Burn and corrosion of head, face, and neck"
906.6,Late eff wrist/hand burn,T23,Burn and corrosion of wrist and hand
906.7,Late eff burn extrem NEC,T22,"Burn and corrosion of shldr/up lmb, except wrist and hand"
906.8,Late effect of burns NEC,T21,Burn and corrosion of trunk
906.9,Late effect of burn NOS,T20,"Burn and corrosion of head, face, and neck"
907.0,Lt eff intracranial inj,S06,Intracranial injury
907.1,Late eff cran nerve inj,S04,Injury of cranial nerve
907.2,Late eff spinal cord inj,S14,Injury of nerves and spinal cord at neck level
907.3,Lt eff nerv inj trnk NEC,S14,Injury of nerves and spinal cord at neck level
907.4,Lt eff nerv inj shld/arm,S44,Injury of nerves at shoulder and upper arm level
907.5,Lt eff nerv inj pelv/leg,S74,Injury of nerves at hip and thigh level
907.9,Late eff nerve inj NEC,S14,Injury of nerves and spinal cord at neck level
908.0,Late eff int injur chest,S26,Injury of heart
908.1,Late eff int inj abdomen,S36,Injury of intra-abdominal organs
908.2,Late eff int injury NEC,S37,Injury of urinary and pelvic organs
908.3,Late eff inj periph vess,S09,Other and unspecified injuries of head
908.4,Lt eff inj thor/abd vess,S25,Injury of blood vessels of thorax
908.5,Late eff FB in orifice,T15,Foreign body on external eye
908.6,Late eff complic trauma,T79,"Certain early complications of trauma, NEC"
908.9,Late effect injury NOS,S09,Other and unspecified injuries of head
909.0,Late eff drug poisoning,T50,Diuretics and oth and unsp drug/meds/biol subst
909.1,Late eff nonmed substanc,T65,Toxic effect of other and unspecified substances
909.2,Late effect of radiation,L59,"Oth disorders of skin, subcu related to radiation"
909.3,Late eff surg/med compl,T82,Complications of cardiac and vascular prosth dev/grft
909.4,Late eff cert ext cause,T75,Other and unspecified effects of other external causes
909.5,Lte efct advrs efct drug,T50,Diuretics and oth and unsp drug/meds/biol subst
909.9,Late eff exter cause NEC,T78,"Adverse effects, not elsewhere classified"
910.0,Abrasion head,S00,Superficial injury of head
910.1,Abrasion head-infected,L08,Other local infections of skin and subcutaneous tissue
910.2,Blister head,S00,Superficial injury of head
910.3,Blister head-infected,L08,Other local infections of skin and subcutaneous tissue
910.4,Insect bite head,S00,Superficial injury of head
910.5,Insect bite head-infect,L08,Other local infections of skin and subcutaneous tissue
910.6,Foreign body head,S00,Superficial injury of head
910.7,Foreign body head-infect,L08,Other local infections of skin and subcutaneous tissue
910.8,Superfic inj head NEC,S00,Superficial injury of head
910.9,Superf inj head NEC-inf,L08,Other local infections of skin and subcutaneous tissue
911.0,Abrasion trunk,S20,Superficial injury of thorax
911.1,Abrasion trunk-infected,L08,Other local infections of skin and subcutaneous tissue
911.2,Blister trunk,S20,Superficial injury of thorax
911.3,Blister trunk-infected,L08,Other local infections of skin and subcutaneous tissue
911.4,Insect bite trunk,S20,Superficial injury of thorax
911.5,Insect bite trunk-infec,L08,Other local infections of skin and subcutaneous tissue
911.6,Foreign body trunk,S20,Superficial injury of thorax
911.7,Foreign body trunk-infec,L08,Other local infections of skin and subcutaneous tissue
911.8,Superfic inj trunk NEC,S20,Superficial injury of thorax
911.9,Superf inj trnk NEC-inf,L08,Other local infections of skin and subcutaneous tissue
912.0,Abrasion shoulder/arm,S40,Superficial injury of shoulder and upper arm
912.1,Abrasion shldr/arm-infec,L08,Other local infections of skin and subcutaneous tissue
912.2,Blister shoulder & arm,S40,Superficial injury of shoulder and upper arm
912.3,Blister shoulder/arm-inf,L08,Other local infections of skin and subcutaneous tissue
912.4,Insect bite shoulder/arm,S40,Superficial injury of shoulder and upper arm
912.5,Insect bite shld/arm-inf,L08,Other local infections of skin and subcutaneous tissue
912.6,Foreign body shouldr/arm,S40,Superficial injury of shoulder and upper arm
912.7,FB shoulder/arm-infect,L08,Other local infections of skin and subcutaneous tissue
912.8,Superf inj shldr/arm NEC,S40,Superficial injury of shoulder and upper arm
912.9,Superf inj shldr NEC-inf,L08,Other local infections of skin and subcutaneous tissue
913.0,Abrasion forearm,S50,Superficial injury of elbow and forearm
913.1,Abrasion forearm-infect,L08,Other local infections of skin and subcutaneous tissue
913.2,Blister forearm,S50,Superficial injury of elbow and forearm
913.3,Blister forearm-infected,L08,Other local infections of skin and subcutaneous tissue
913.4,Insect bite forearm,S50,Superficial injury of elbow and forearm
913.5,Insect bite forearm-inf,L08,Other local infections of skin and subcutaneous tissue
913.6,Foreign body forearm,S50,Superficial injury of elbow and forearm
913.7,Foreign body forearm-inf,L08,Other local infections of skin and subcutaneous tissue
913.8,Superf inj forearm NEC,S50,Superficial injury of elbow and forearm
913.9,Suprf inj forarm NEC-inf,L08,Other local infections of skin and subcutaneous tissue
914.0,Abrasion hand,S60,"Superficial injury of wrist, hand and fingers"
914.1,Abrasion hand-infected,L08,Other local infections of skin and subcutaneous tissue
914.2,Blister hand,S60,"Superficial injury of wrist, hand and fingers"
914.3,Blister hand-infected,L08,Other local infections of skin and subcutaneous tissue
914.4,Insect bite hand,S60,"Superficial injury of wrist, hand and fingers"
914.5,Insect bite hand-infect,L08,Other local infections of skin and subcutaneous tissue
914.6,Foreign body hand,S60,"Superficial injury of wrist, hand and fingers"
914.7,Foreign body hand-infect,L08,Other local infections of skin and subcutaneous tissue
914.8,Superficial inj hand NEC,S60,"Superficial injury of wrist, hand and fingers"
914.9,Superf inj hand NEC-inf,L08,Other local infections of skin and subcutaneous tissue
915.0,Abrasion finger,S60,"Superficial injury of wrist, hand and fingers"
915.1,Abrasion finger-infected,L08,Other local infections of skin and subcutaneous tissue
915.2,Blister finger,S60,"Superficial injury of wrist, hand and fingers"
915.3,Blister finger-infected,L08,Other local infections of skin and subcutaneous tissue
915.4,Insect bite finger,S60,"Superficial injury of wrist, hand and fingers"
915.5,Insect bite finger-infec,L08,Other local infections of skin and subcutaneous tissue
